Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s192.align.1.tree	18	205.925872918	717.25819
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s193.align.1.tree	16	205.973829374	717.26193
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s194.align.1.tree	24	205.898140689	717.57767
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s195.align.1.tree	26	205.936827799	717.53973
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s196.align.1.tree	14	205.927346573	717.10467
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s197.align.1.tree	24	205.934355313	717.64766
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s198.align.1.tree	16	205.969876562	717.43087
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s199.align.1.tree	24	205.912071836	717.24622
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s200.align.1.tree	22	205.920610503	717.61069
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s201.align.1.tree	22	205.916285529	717.4217
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s202.align.1.tree	20	205.945484185	717.4079
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s203.align.1.tree	14	205.993072076	717.41169
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s204.align.1.tree	16	205.903300209	717.23533
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s205.align.1.tree	12	205.911814267	717.08624
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s206.align.1.tree	26	205.935789165	717.52237
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s207.align.1.tree	22	205.926794869	717.3753
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s208.align.1.tree	14	205.937673884	717.38649
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s209.align.1.tree	26	206.01375713	717.70597
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s210.align.1.tree	14	205.909227485	717.16046
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s211.align.1.tree	16	205.955715883	717.44875
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s212.align.1.tree	18	205.96829176	717.42182
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s213.align.1.tree	16	205.924469312	717.12366
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s214.align.1.tree	24	205.901848059	717.52573
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s215.align.1.tree	20	206.028232733	717.72909
